index,RegionName,State,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,mean
142,Wilmington,NC,New Hanover County,143,,,,,,,,,,,,,962.5,990.0,990.0,995.0,995.0,1050.0,995.0,995.0,975.0,975.0,975.0,975.0,975.0,1000.0,1025.0,1050.0,1075.0,1050.0,1025.0,1050.0,1050.0,1025.0,1000.0,1000.0,1000.0,975.0,1075.0,1080.0,1050.0,1060.0,1050.0,1050.0,1095.0,1100.0,1100.0,1100.0,1100.0,1100.0,1075.0,1085.0,1095.0,1100.0,1100.0,1150.0,1100.0,1100.0,1100.0,1100.0,1140.0,1175.0,1150.0,1150.0,1150.0,1175.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1175.0,1195.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1175.0,1200.0,1200.0,1250.0,1275.0,1250.0,1275.0,1295.0,1300.0,1300.0,1295.0,1250.0,1300.0,1299.5,1275.0,1250.0,1275.0,1300.0,1312.5,1300.0,1350.0,1300.0,1350.0,1350.0,1400.0,1400.0,1462.5,1500.0,1400.0,1475.0,1450.0,1499.5,1450.0,1475.0,1450.0,1400.0,1400.0,1395.0,1167.6559633027523
143,Huntington Beach,CA,Orange County,144,,2100.0,2200.0,2325.0,2450.0,2400.0,2700.0,3000.0,2800.0,2525.0,2500.0,2500.0,2300.0,2250.0,2372.5,2350.0,2472.5,2495.0,2500.0,2450.0,2450.0,2450.0,2175.0,2225.0,2295.0,2395.0,2450.0,2450.0,2460.0,2450.0,2497.5,2577.5,2555.0,2600.0,2400.0,2500.0,2500.0,2512.5,2450.0,2450.0,2500.0,2600.0,2600.0,2500.0,2600.0,2700.0,2695.0,2750.0,2700.0,2800.0,2700.0,2700.0,2800.0,2800.0,2700.0,2795.0,2800.0,2700.0,2695.0,2750.0,2800.0,2772.5,2800.0,2750.0,2795.0,2800.0,2895.0,2850.0,2850.0,2850.0,2800.0,2900.0,2875.0,2797.5,2800.0,2795.0,2950.0,2800.0,2797.5,3000.0,2975.0,2995.0,3195.0,2990.0,2850.0,2800.0,2995.0,3195.0,3100.0,3000.0,3200.0,3150.0,3100.0,3025.0,3000.0,3150.0,3150.0,3100.0,3100.0,3200.0,3200.0,3200.0,3200.0,3200.0,3050.0,3100.0,3195.0,3250.0,3200.0,3200.0,3197.5,3300.0,3300.0,3250.0,3325.0,3397.0,3300.0,3300.0,3300.0,3350.0,2769.3625
144,Huntsville,AL,Madison County,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,910.0,950.0,950.0,950.0,950.0,975.0,985.0,995.0,995.0,1000.0,1050.0,1000.0,1000.0,1100.0,1000.0,1050.0,1050.0,1100.0,1100.0,1095.0,1100.0,1095.0,1095.0,983.6
145,Amarillo,TX,Potter County,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1200.0,1250.0,1200.0,1295.0,1272.5,1250.0,1350.0,1350.0,1150.0,1197.5,1200.0,1200.0,1300.0,1295.0,1300.0,1312.5,1400.0,1495.0,1360.0,1350.0,1225.0,1295.0,1250.0,1200.0,1195.0,1250.0,1175.0,1195.0,1275.0,1295.0,1282.5,1250.0,1250.0,1195.0,1200.0,1200.0,1200.0,1195.0,1150.0,1175.0,1200.0,1250.0,1250.0,1195.0,1200.0,1250.0,1250.0,1150.0,1100.0,1000.0,1095.0,1100.0,1100.0,1112.5,1200.0,1200.0,1200.0,1217.5,1200.0,1250.0,1195.0,1195.0,1200.0,1209.7846153846153
146,Eugene,OR,Lane County,147,,,,,,,,,,,,,1095.0,1097.5,1085.0,1150.0,1195.0,1150.0,1150.0,1147.5,1095.0,1050.0,1050.0,997.5,995.0,1050.0,1045.0,1075.0,1170.0,1100.0,1150.0,1095.0,1100.0,1095.0,1095.0,995.0,995.0,995.0,1095.0,1095.0,1150.0,1150.0,1095.0,1095.0,1100.0,1100.0,1095.0,1095.0,1100.0,1095.0,1095.0,1112.5,1200.0,1195.0,1200.0,1200.0,1195.0,1195.0,1195.0,1195.0,1150.0,1200.0,1200.0,1195.0,1200.0,1250.0,1200.0,1245.0,1200.0,1197.5,1195.0,1250.0,1270.0,1295.0,1295.0,1300.0,1350.0,1250.0,1262.5,1295.0,1250.0,1250.0,1295.0,1250.0,1395.0,1447.5,1445.0,1425.0,1400.0,1395.0,1460.0,1450.0,1495.0,1445.0,1395.0,1350.0,1495.0,1550.0,1500.0,1512.5,1525.0,1500.0,1500.0,1575.0,1497.5,1500.0,1472.5,1495.0,1650.0,1650.0,1595.0,1595.0,1595.0,1550.0,1600.0,1600.0,1595.0,1550.0,1550.0,1595.0,1262.4495412844037
147,Salt Lake City,UT,Salt Lake County,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.0,1195.0,1292.5,1250.0,1225.0,1200.0,1250.0,1250.0,1250.0,1250.0,1200.0,1200.0,1295.0,1245.0,1300.0,1200.0,1200.0,1195.0,1200.0,1250.0,1295.0,1250.0,1290.0,1250.0,1250.0,1250.0,1250.0,1295.0,1299.0,1200.0,1297.5,1250.0,1250.0,1195.0,1325.0,1372.5,1337.5,1395.0,1397.5,1350.0,1295.0,1350.0,1362.5,1437.5,1462.5,1450.0,1560.0,1550.0,1495.0,1575.0,1527.5,1465.0,1500.0,1450.0,1495.0,1495.0,1550.0,1500.0,1500.0,1600.0,1500.0,1550.0,1575.0,1550.0,1500.0,1575.0,1592.5,1595.0,1500.0,1550.0,1582.5,1600.0,1600.0,1595.0,1510.0,1575.0,1550.0,1366.7884615384614
148,Port Saint Lucie,FL,Saint Lucie County,149,895.0,1000.0,1000.0,999.5,1050.0,1075.0,1000.0,1000.0,1000.0,1000.0,1050.0,1062.5,1025.0,1100.0,1100.0,1100.0,1125.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1150.0,1150.0,1150.0,1175.0,1175.0,1150.0,1175.0,1200.0,1200.0,1150.0,1150.0,1150.0,1150.0,1150.0,1200.0,1200.0,1200.0,1200.0,1200.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1300.0,1300.0,1295.0,1295.0,1275.0,1300.0,1300.0,1300.0,1300.0,1300.0,1325.0,1350.0,1350.0,1350.0,1350.0,1400.0,1395.0,1375.0,1375.0,1400.0,1400.0,1425.0,1450.0,1400.0,1400.0,1400.0,1400.0,1400.0,1397.5,1395.0,1400.0,1400.0,1450.0,1450.0,1450.0,1500.0,1550.0,1500.0,1501.0,1500.0,1500.0,1500.0,1500.0,1500.0,1550.0,1550.0,1585.0,1599.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1625.0,1650.0,1625.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1310.690082644628
149,Salinas,CA,Monterey County,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2197.5,2100.0,2150.0,2275.0,2200.0,2250.0,2200.0,2400.0,2200.0,2150.0,2395.0,2495.0,2475.0,2500.0,2475.0,2572.5,2450.0,2500.0,2500.0,2462.5,2595.0,2400.0,2437.5,2500.0,2695.0,2695.0,2700.0,2595.0,2597.5,2725.0,2597.5,2667.5,2700.0,2700.0,2600.0,2600.0,2402.7702702702704
150,Little Rock,AR,Pulaski County,151,,,,,,,,,,,,,,,,,,,,,,,,,900.0,895.0,910.0,850.0,950.0,1000.0,895.0,900.0,850.0,895.0,900.0,837.5,850.0,875.0,925.0,900.0,900.0,900.0,900.0,925.0,912.5,950.0,950.0,900.0,897.5,900.0,900.0,900.0,950.0,950.0,900.0,900.0,900.0,912.5,950.0,925.0,950.0,950.0,937.5,995.0,995.0,995.0,995.0,982.5,975.0,975.0,975.0,977.5,995.0,1000.0,1000.0,1000.0,1050.0,1000.0,995.0,975.0,995.0,1000.0,975.0,950.0,950.0,950.0,965.0,950.0,950.0,975.0,975.0,950.0,950.0,950.0,950.0,925.0,972.5,950.0,950.0,950.0,1000.0,1000.0,1000.0,1050.0,1050.0,1050.0,1010.0,1000.0,995.0,1050.0,1050.0,1095.0,1050.0,1000.0,1000.0,1000.0,995.0,1000.0,995.0,995.0,949.3917525773196
151,Fort Collins,CO,Larimer County,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.5,1112.5,1297.5,1272.5,1300.0,1375.0,1450.0,1395.0,1287.5,1295.0,1295.0,1300.0,1337.5,1195.0,1197.5,1250.0,1250.0,1200.0,1350.0,1395.0,1325.0,1395.0,1395.0,1395.0,1400.0,1400.0,1450.0,1450.0,1450.0,1500.0,1525.0,1525.0,1500.0,1550.0,1595.0,1600.0,1625.0,1595.0,1625.0,1650.0,1600.0,1600.0,1610.0,1635.0,1650.0,1650.0,1650.0,1650.0,1650.0,1695.0,1695.0,1650.0,1650.0,1600.0,1595.0,1600.0,1550.0,1600.0,1650.0,1695.0,1700.0,1700.0,1700.0,1695.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1695.0,1750.0,1745.0,1750.0,1700.0,1725.0,1695.0,1695.0,1695.0,1700.0,1725.0,1750.0,1800.0,1800.0,1799.5,1795.0,1775.0,1750.0,1795.0,1795.0,1795.0,1750.0,1750.0,1547.3829787234042
152,Hayward,CA,Alameda County,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,2500.0,2600.0,2560.0,2600.0,2649.0,2600.0,2695.0,2600.0,2500.0,2555.0,2500.0,2400.0,2400.0,2625.0,2700.0,2695.0,2560.0,2600.0,2600.0,2750.0,2800.0,2488.782608695652
153,Brownsville,TX,Cameron County,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,1200.0,1025.0,987.5,1100.0,1050.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1150.0,1100.0,1150.0,1150.0,1200.0,1200.0,1200.0,1100.0,1100.0,1100.0,1200.0,1200.0,1100.0,1100.0,1100.0,1150.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1150.0,1200.0,1250.0,1116.284090909091
154,Rockford,IL,Winnebago County,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,750.0,750.0,775.0,900.0,795.0,750.0,725.0,750.0,800.0,850.0,800.0,900.0,995.0,900.0,800.0,800.0,797.5,775.0,775.0,800.0,795.0,785.0,800.0,850.0,850.0,825.0,825.0,825.0,825.0,800.0,795.0,750.0,750.0,832.5,832.5,812.5,850.0,800.0,850.0,850.0,825.0,800.0,800.0,795.0,750.0,750.0,750.0,750.0,795.0,850.0,850.0,850.0,800.0,800.0,795.0,800.0,812.5,795.0,825.0,850.0,850.0,895.0,875.0,900.0,895.0,850.0,850.0,850.0,850.0,875.0,875.0,875.0,880.0,900.0,900.0,937.5,875.0,892.5,895.0,895.0,875.0,850.0,895.0,950.0,950.0,900.0,925.0,900.0,895.0,895.0,900.0,827.8225806451613
155,Evansville,IN,Vanderburgh County,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0,625.0,600.0,550.0,550.0,562.5,560.0,600.0,600.0,625.0,550.0,555.0,590.0,625.0,672.5,600.0,650.0,637.5,650.0,650.0,650.0,700.0,655.0,715.0,725.0,700.0,675.0,695.0,650.0,637.5,625.0,705.0,725.0,725.0,735.0,750.0,730.0,700.0,715.0,725.0,650.0,645.0,645.0,695.0,662.5,695.0,695.0,737.5,750.0,695.0,637.5,622.5,650.0,695.0,699.0,725.0,700.0,700.0,695.0,695.0,685.0,680.0,700.0,700.0,695.0,695.0,650.0,664.5,725.0,700.0,725.0,750.0,725.0,725.0,700.0,725.0,695.0,725.0,725.0,750.0,800.0,779.0,750.0,800.0,787.0,750.0,750.0,750.0,750.0,676.8388888888888
156,Worcester,MA,Worcester County,157,,,,,,,,,,,,,,,,,1095.0,1175.0,1200.0,1200.0,1195.0,1195.0,1195.0,1350.0,1225.0,1250.0,1195.0,1050.0,1050.0,1195.0,1125.0,1150.0,1200.0,1150.0,1100.0,1100.0,1062.5,1050.0,1100.0,1100.0,1100.0,1050.0,1050.0,1000.0,1150.0,1250.0,1295.0,1300.0,1350.0,1250.0,1250.0,1250.0,1200.0,1197.5,1250.0,1250.0,1250.0,1300.0,1300.0,1300.0,1287.5,1300.0,1350.0,1200.0,1200.0,1200.0,1300.0,1350.0,1350.0,1350.0,1300.0,1300.0,1300.0,1300.0,1400.0,1300.0,1300.0,1300.0,1400.0,1400.0,1300.0,1400.0,1300.0,1200.0,1400.0,1300.0,1300.0,1350.0,1350.0,1400.0,1400.0,1400.0,1500.0,1400.0,1400.0,1400.0,1450.0,1400.0,1450.0,1500.0,1400.0,1400.0,1400.0,1400.0,1400.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1400.0,1450.0,1450.0,1500.0,1600.0,1595.0,1600.0,1600.0,1292.2809523809524
157,Overland Park,KS,Johnson County,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1487.0,1475.0,1485.0,1400.0,1412.5,1400.0,1430.0,1512.5,1495.0,1650.0,1595.0,1550.0,1597.0,1599.5,1600.0,1500.0,1399.5,1412.5,1372.5,1585.0,1550.0,1525.0,1500.0,1600.0,1600.0,1450.0,1595.0,1600.0,1500.0,1600.0,1600.0,1550.0,1537.5,1505.0,1525.0,1550.0,1600.0,1622.5,1600.0,1600.0,1650.0,1650.0,1700.0,1737.5,1700.0,1700.0,1695.0,1600.0,1600.0,1570.0,1525.0,1550.0,1620.0,1600.0,1700.0,1699.0,1795.0,1650.0,1637.5,1650.0,1600.0,1645.0,1548.4375
158,Lancaster,CA,Los Angeles County,159,,,,,,,,,,,,,1347.5,1275.0,1325.0,1275.0,1250.0,1250.0,1272.5,1250.0,1250.0,1300.0,1250.0,1250.0,1225.0,1200.0,1225.0,1300.0,1300.0,1299.5,1300.0,1349.0,1350.0,1366.0,1345.0,1350.0,1391.0,1375.0,1350.0,1350.0,1400.0,1400.0,1400.0,1395.0,1425.0,1400.0,1395.0,1375.0,1350.0,1345.0,1325.0,1300.0,1325.0,1350.0,1300.0,1300.0,1300.0,1300.0,1300.0,1350.0,1350.0,1395.0,1399.0,1400.0,1450.0,1450.0,1495.0,1499.0,1500.0,1450.0,1400.0,1405.0,1495.0,1500.0,1495.0,1397.5,1500.0,1400.0,1495.0,1442.5,1400.0,1425.0,1500.0,1395.0,1500.0,1600.0,1600.0,1650.0,1650.0,1600.0,1650.0,1650.0,1660.0,1700.0,1675.0,1695.0,1700.0,1700.0,1695.0,1700.0,1700.0,1775.0,1795.0,1825.0,1775.0,1700.0,1750.0,1795.0,1800.0,1845.0,1850.0,1880.0,1850.0,1944.5,1950.0,1895.0,1900.0,1880.0,1895.0,1895.0,1480.0642201834862
159,Salem,OR,Marion County,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,1025.0,1025.0,1050.0,1000.0,995.0,1025.0,1100.0,1090.0,1070.0,1100.0,1095.0,1195.0,1145.0,1112.5,1125.0,1095.0,1150.0,1195.0,1250.0,1237.5,1295.0,1295.0,1212.5,1200.0,1195.0,1200.0,1195.0,1195.0,1295.0,1195.0,1197.5,1195.0,1375.0,1295.0,1350.0,1300.0,1200.0,1250.0,1322.5,1250.0,1395.0,1395.0,1395.0,1372.5,1395.0,1437.5,1495.0,1500.0,1450.0,1397.5,1450.0,1400.0,1400.0,1425.0,1425.0,1495.0,1495.0,1495.0,1472.5,1500.0,1512.5,1500.0,1500.0,1500.0,1500.0,1450.0,1450.0,1495.0,1425.0,1495.0,1500.0,1497.5,1495.0,1495.0,1288.2565789473683
160,Garden Grove,CA,Orange County,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,2100.0,2075.0,2200.0,2180.0,2100.0,2072.5,2000.0,2200.0,2147.5,2200.0,2200.0,2195.0,2100.0,2050.0,2075.0,2100.0,2000.0,2050.0,2100.0,2245.0,2195.0,2250.0,2200.0,2225.0,2390.0,2297.5,2100.0,2200.0,2100.0,2225.0,2325.0,2187.5,2297.5,2400.0,2200.0,2300.0,2200.0,2250.0,2295.0,2300.0,2400.0,2300.0,2400.0,2350.0,2325.0,2350.0,2325.0,2450.0,2450.0,2650.0,2650.0,2600.0,2600.0,2675.0,2600.0,2474.5,2425.0,2700.0,2797.5,2750.0,2500.0,2400.0,2447.5,2500.0,2500.0,2500.0,2500.0,2700.0,2695.0,2700.0,2750.0,2740.0,2645.0,2642.5,2316.8486842105262
161,Grand Prairie,TX,Dallas County,162,,,,,,,,,,,,,,,,,,,,1305.5,1297.0,1300.0,1295.0,1250.0,1295.0,1385.0,1395.0,1250.0,1300.0,1300.0,1195.0,1100.0,1200.0,1195.0,1295.0,1250.0,1125.0,1200.0,1200.0,1225.0,1200.0,1297.5,1297.5,1213.0,1275.0,1295.0,1275.0,1350.0,1300.0,1350.0,1300.0,1325.0,1395.0,1350.0,1350.0,1395.0,1375.0,1337.0,1350.0,1397.5,1375.0,1395.0,1450.0,1485.0,1450.0,1450.0,1450.0,1400.0,1385.0,1495.0,1397.5,1397.5,1450.0,1395.0,1450.0,1404.0,1395.0,1450.0,1500.0,1500.0,1495.0,1450.0,1525.0,1522.5,1505.0,1500.0,1539.0,1550.0,1595.0,1600.0,1647.5,1595.0,1590.0,1595.0,1595.0,1572.5,1550.0,1582.5,1600.0,1673.0,1662.5,1650.0,1700.0,1650.0,1649.5,1647.5,1625.0,1595.0,1595.0,1595.0,1600.0,1650.0,1700.0,1710.0,1699.0,1700.0,1699.0,1695.0,1695.0,1695.0,1432.5049019607843
162,Beaverton,OR,Washington County,163,,,,,,,,,,,,,,1112.5,1195.0,1222.5,1250.0,1250.0,1250.0,1250.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1350.0,1375.0,1350.0,1295.0,1300.0,1250.0,1222.5,1250.0,1250.0,1250.0,1250.0,1295.0,1350.0,1350.0,1300.0,1299.5,1385.0,1395.0,1445.0,1400.0,1395.0,1395.0,1400.0,1465.0,1450.0,1450.0,1495.0,1497.0,1495.0,1450.0,1495.0,1475.0,1450.0,1450.0,1495.0,1525.0,1595.0,1650.0,1637.0,1625.0,1650.0,1600.0,1595.0,1600.0,1600.0,1695.0,1650.0,1695.0,1650.0,1700.0,1750.0,1750.0,1692.5,1695.0,1645.0,1695.0,1695.0,1700.0,1747.5,1750.0,1800.0,1850.0,1800.0,1800.0,1822.5,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1800.0,1850.0,1827.5,1850.0,1850.0,1850.0,1795.0,1795.0,1795.0,1800.0,1895.0,1900.0,1950.0,1950.0,1925.0,1925.0,1900.0,1895.0,1850.0,1897.5,1549.0416666666667
163,Escondido,CA,San Diego County,164,,,,,,,,,,,,,2225.0,1987.5,1912.5,1950.0,1950.0,1800.0,1900.0,1787.5,1800.0,1800.0,1850.0,1950.0,1882.5,1650.0,1600.0,1597.5,1595.0,1537.5,1600.0,1695.0,1750.0,1800.0,1895.0,1750.0,1850.0,1762.5,1799.0,1795.0,1749.0,1950.0,1895.0,1695.0,1895.0,1900.0,1895.0,1875.0,1868.0,1850.0,1900.0,1900.0,1900.0,1900.0,1975.0,1975.0,1992.5,1997.5,2000.0,1960.0,1895.0,1837.5,1985.0,2000.0,1975.0,1975.0,2062.5,2024.0,2088.0,2050.0,2150.0,2100.0,2150.0,2100.0,2100.0,1914.0,1990.0,2050.0,2100.0,2000.0,2098.0,2025.0,2050.0,2188.0,2200.0,2197.0,2200.0,2100.0,2250.0,2295.0,2195.0,2110.0,2250.0,2200.0,2125.0,2197.5,2300.0,2175.0,2237.5,2350.0,2350.0,2400.0,2500.0,2400.0,2395.0,2362.5,2395.0,2350.0,2395.0,2350.0,2295.0,2387.5,2400.0,2400.0,2397.5,2350.0,2375.0,2275.0,2350.0,2450.0,2023.6146788990825
164,Providence,RI,Providence County,165,,,,,,,,,,,,,,,,,,,,,,,,,,1295.0,1250.0,1297.5,1395.0,1350.0,1385.0,1395.0,1250.0,1200.0,1200.0,1200.0,1275.0,1375.0,1415.0,1400.0,1375.0,1295.0,1200.0,1250.0,1325.0,1500.0,1495.0,1450.0,1412.5,1400.0,1425.0,1495.0,1500.0,1450.0,1400.0,1497.5,1500.0,1495.0,1450.0,1400.0,1500.0,1700.0,1650.0,1600.0,1650.0,1600.0,1600.0,1600.0,1750.0,1700.0,1600.0,1875.0,1900.0,1900.0,1800.0,1900.0,1850.0,1530.0,1600.0,1500.0,1725.0,1825.0,1650.0,1560.0,1750.0,1762.5,1987.5,2000.0,1895.0,1950.0,1950.0,2000.0,2000.0,1800.0,1925.0,1925.0,2000.0,2100.0,2012.5,2000.0,2000.0,2000.0,1897.5,1800.0,1875.0,1950.0,2100.0,2200.0,2100.0,2100.0,2200.0,2000.0,1997.5,1900.0,1800.0,1800.0,1800.0,1900.0,1950.0,2100.0,1658.90625
165,Fort Lauderdale,FL,Broward County,166,,,,,,,,,,,,,,,,,,,,,,,1850.0,1875.0,1795.0,1750.0,1800.0,1700.0,1700.0,1800.0,1750.0,1800.0,1695.0,1745.0,1725.0,1695.0,1745.0,1750.0,1800.0,1800.0,1800.0,1750.0,1700.0,1700.0,1800.0,1900.0,1900.0,1800.0,1750.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1750.0,1800.0,1850.0,1895.0,1800.0,1800.0,1800.0,1779.5,1780.0,1800.0,1800.0,1800.0,1750.0,1800.0,1850.0,1850.0,1850.0,1800.0,1850.0,1849.0,1900.0,1950.0,1945.0,1900.0,1849.0,1850.0,1829.5,1950.0,1834.0,1900.0,1875.0,1900.0,1950.0,1950.0,1950.0,1997.0,2000.0,2000.0,2000.0,1950.0,1999.0,1950.0,1950.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1950.0,1950.0,2000.0,2059.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2100.0,2099.5,1848.8030303030303
166,Ontario,CA,San Bernardino County,167,,,,,,,,,,,,,1400.0,1475.0,1587.5,1472.5,1485.0,1525.0,1600.0,1600.0,1495.0,1600.0,1547.5,1500.0,1475.0,1440.0,1395.0,1395.0,1450.0,1495.0,1550.0,1500.0,1450.0,1495.0,1460.0,1450.0,1485.0,1465.0,1442.5,1450.0,1450.0,1450.0,1450.0,1500.0,1650.0,1600.0,1595.0,1600.0,1675.0,1650.0,1675.0,1695.0,1795.0,1797.5,1695.0,1750.0,1750.0,1662.5,1600.0,1695.0,1850.0,1795.0,1700.0,1700.0,1750.0,1780.0,1750.0,1795.0,1795.0,1800.0,1795.0,1800.0,1800.0,1850.0,1900.0,1872.5,1825.0,1885.0,1900.0,1800.0,1700.0,1895.0,1872.5,1850.0,1900.0,1900.0,1950.0,1950.0,1995.0,2000.0,2075.0,2000.0,2072.5,2000.0,2000.0,2100.0,2050.0,2055.0,2085.0,2100.0,2150.0,2200.0,2200.0,2250.0,2150.0,2103.0,2150.0,2222.5,2200.0,2200.0,2200.0,2250.0,2300.0,2250.0,2200.0,2197.5,2195.0,2100.0,2095.0,2100.0,1779.7477064220184
167,Columbus,GA,Muscogee County,168,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,825.0,895.0,895.0,900.0,935.0,895.0,850.0,895.0,895.0,895.0,850.0,800.0,850.0,850.0,850.0,850.0,800.0,850.0,850.0,850.0,850.0,875.0,875.0,850.0,850.0,850.0,875.0,900.0,900.0,850.0,850.0,850.0,850.0,850.0,850.0,825.0,850.0,850.0,875.0,895.0,895.0,850.0,850.0,800.0,850.0,850.0,800.0,800.0,850.0,850.0,850.0,825.0,895.0,850.0,837.5,795.0,795.0,797.5,800.0,800.0,795.0,850.0,850.0,850.0,850.0,800.0,797.5,800.0,795.0,795.0,795.0,795.0,825.0,850.0,850.0,900.0,885.0,865.0,850.0,850.0,850.0,850.0,850.0,800.0,800.0,850.0,875.0,850.0,750.0,825.0,850.0,850.0,825.0,850.0,837.8177083333334
168,Sioux Falls,SD,Minnehaha County,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.0,995.0,900.0,900.0,900.0,900.0,895.0,900.0,850.0,897.5,985.0,937.5,950.0,950.0,997.5,1015.0,900.0,925.0,950.0,1025.0,1150.0,1070.0,1100.0,1100.0,1100.0,1045.0,962.5,917.5,1055.0,1062.5,1070.0,1085.0,1100.0,997.5,1000.0,997.5,1100.0,917.5,997.5,1007.5,1100.0,1150.0,1200.0,1197.0,1125.0,1095.0,1050.0,1112.5,1112.5,1095.0,1100.0,1095.0,1112.5,1100.0,1100.0,1175.0,1160.0,1150.0,1185.0,1100.0,1095.0,1099.5,1099.0,1100.0,1095.0,1095.0,1112.5,1100.0,1125.0,1125.0,1125.0,1100.0,1100.0,1100.0,1039.4266666666667
